Product_ID,Product_Title,Product_Type,Product_Published_At,Product_Variant_Id,Variant_Price,Variant_Inventory_Quantity,Variant_Created_At,Product_Created_At,Body_Html,Variant_Title,Option_Names,Option_Values,Image_Ids,Image_Sources
8387565519026,Unisex Sweatshirts,,2024-12-30T12:57:55Z,45019575550130,45.0,55,2024-12-30T12:57:56Z,2024-12-30T12:57:55Z,"<ul class=""a-unordered-list a-vertical a-spacing-small"">
<li><span class=""a-list-item a-size-base a-color-base"">Actual Products color may vary with product due to monitor settings</span></li>
<li><span class=""a-list-item a-size-base a-color-base"">Wash care: machine wash cold, tumble dry low, do not bleach</span></li>
<li><span class=""a-list-item a-size-base a-color-base"">Fit Type: Regular Fit</span></li>
<li><span class=""a-list-item a-size-base a-color-base"">Check our size chart to get your best fit</span></li>
<li><span class=""a-list-item a-size-base a-color-base"">Material type-Wool</span></li>
</ul>",Default Title,Title,Default Title,40444692037810,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/61SOAIN5udL._SY741.jpg?v=1735563459
8387565256882,Fleece Jackets for Men,,2024-12-30T12:56:27Z,45019574730930,44.0,44,2024-12-30T12:56:29Z,2024-12-30T12:56:27Z,"<p><span>VERSATILE WARDROBE: This winter men sweatshirt for men is not just an outfit; it's a versatile workhorse in your wardrobe. Pair it effortlessly with jeans, cargo or track for a chic and comfy look. </span></p>",Long,Sleeve length type,Long,40444691480754,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/61yLZxYtnJL._SX679.jpg?v=1735563331
8387565256882,Fleece Jackets for Men,,2024-12-30T12:56:27Z,45019574763698,44.0,4,2024-12-30T12:56:29Z,2024-12-30T12:56:27Z,"<p><span>VERSATILE WARDROBE: This winter men sweatshirt for men is not just an outfit; it's a versatile workhorse in your wardrobe. Pair it effortlessly with jeans, cargo or track for a chic and comfy look. </span></p>",Short,Sleeve length type,Long,40444691480754,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/61yLZxYtnJL._SX679.jpg?v=1735563331
8387565256882,Fleece Jackets for Men,,2024-12-30T12:56:27Z,45019574796466,44.0,4,2024-12-30T12:56:29Z,2024-12-30T12:56:27Z,"<p><span>VERSATILE WARDROBE: This winter men sweatshirt for men is not just an outfit; it's a versatile workhorse in your wardrobe. Pair it effortlessly with jeans, cargo or track for a chic and comfy look. </span></p>",3/4,Sleeve length type,Long,40444691480754,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/61yLZxYtnJL._SX679.jpg?v=1735563331
8387564961970,Sweatshirt for Man,,2024-12-30T12:52:06Z,45019573813426,33.0,33,2024-12-30T12:52:07Z,2024-12-30T12:52:06Z,<p><span>ELEVATED STYLE &amp; WARMTH: Elevate your winter style with our sweatshirts for men. This wardrobe essential seamlessly combines fashion and function.Its high neck not only adds a touch of sophistication but also provides extra warmth and protection against chilly weather.</span></p>,Default Title,Title,Default Title,40444689481906,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/61uKjXVDzPL._SX679.jpg?v=1735563089
8387563552946,TAGAS Women Sweatshirt,,2024-12-30T12:42:55Z,45019571388594,34.0,44,2024-12-30T12:42:56Z,2024-12-30T12:42:55Z,"<ul class=""a-unordered-list a-vertical a-spacing-small"">
<li><span class=""a-list-item a-size-base a-color-base"">Suitable for : All Season, Pattern Type: Printed, Type: Pullovers</span></li>
<li><span class=""a-list-item a-size-base a-color-base"">Neckline: Round</span></li>
<li><span class=""a-list-item a-size-base a-color-base"">Length: Regular, Sleeve Length: Long Sleeve (Regular)</span></li>
</ul>",Green,Color,Green,40444678766770,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/81nHKG0h2yL._SY741.jpg?v=1735562535
8387563552946,TAGAS Women Sweatshirt,,2024-12-30T12:42:55Z,45019571421362,34.0,3,2024-12-30T12:42:56Z,2024-12-30T12:42:55Z,"<ul class=""a-unordered-list a-vertical a-spacing-small"">
<li><span class=""a-list-item a-size-base a-color-base"">Suitable for : All Season, Pattern Type: Printed, Type: Pullovers</span></li>
<li><span class=""a-list-item a-size-base a-color-base"">Neckline: Round</span></li>
<li><span class=""a-list-item a-size-base a-color-base"">Length: Regular, Sleeve Length: Long Sleeve (Regular)</span></li>
</ul>",Gray,Color,Green,40444678766770,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/81nHKG0h2yL._SY741.jpg?v=1735562535
8387563552946,TAGAS Women Sweatshirt,,2024-12-30T12:42:55Z,45019571454130,34.0,33,2024-12-30T12:42:56Z,2024-12-30T12:42:55Z,"<ul class=""a-unordered-list a-vertical a-spacing-small"">
<li><span class=""a-list-item a-size-base a-color-base"">Suitable for : All Season, Pattern Type: Printed, Type: Pullovers</span></li>
<li><span class=""a-list-item a-size-base a-color-base"">Neckline: Round</span></li>
<li><span class=""a-list-item a-size-base a-color-base"">Length: Regular, Sleeve Length: Long Sleeve (Regular)</span></li>
</ul>",Gold,Color,Green,40444678766770,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/81nHKG0h2yL._SY741.jpg?v=1735562535
8387563552946,TAGAS Women Sweatshirt,,2024-12-30T12:42:55Z,45019571486898,34.0,3,2024-12-30T12:42:56Z,2024-12-30T12:42:55Z,"<ul class=""a-unordered-list a-vertical a-spacing-small"">
<li><span class=""a-list-item a-size-base a-color-base"">Suitable for : All Season, Pattern Type: Printed, Type: Pullovers</span></li>
<li><span class=""a-list-item a-size-base a-color-base"">Neckline: Round</span></li>
<li><span class=""a-list-item a-size-base a-color-base"">Length: Regular, Sleeve Length: Long Sleeve (Regular)</span></li>
</ul>",Clear,Color,Green,40444678766770,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/81nHKG0h2yL._SY741.jpg?v=1735562535
8387563552946,TAGAS Women Sweatshirt,,2024-12-30T12:42:55Z,45019571519666,34.0,33,2024-12-30T12:42:56Z,2024-12-30T12:42:55Z,"<ul class=""a-unordered-list a-vertical a-spacing-small"">
<li><span class=""a-list-item a-size-base a-color-base"">Suitable for : All Season, Pattern Type: Printed, Type: Pullovers</span></li>
<li><span class=""a-list-item a-size-base a-color-base"">Neckline: Round</span></li>
<li><span class=""a-list-item a-size-base a-color-base"">Length: Regular, Sleeve Length: Long Sleeve (Regular)</span></li>
</ul>",Brown,Color,Green,40444678766770,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/81nHKG0h2yL._SY741.jpg?v=1735562535
8387563356338,Fleece Round Neck Sweatshirt,,2024-12-30T12:41:24Z,45019571126450,21.0,11,2024-12-30T12:41:25Z,2024-12-30T12:41:24Z,"<ul class=""a-unordered-list a-vertical a-spacing-small"">
<li><span class=""a-list-item a-size-base a-color-base"">Super Soft Skin Friendly</span></li>
<li><span class=""a-list-item a-size-base a-color-base"">Itch Resistant</span></li>
<li><span class=""a-list-item a-size-base a-color-base"">Rib Closure on Wrist</span></li>
<li><span class=""a-list-item a-size-base a-color-base"">Warm And Soft</span></li>
<li><span class=""a-list-item a-size-base a-color-base"">Stylish Look Feel</span></li>
</ul>",Default Title,Title,Default Title,40444677882034,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/61TVWq0RehL._SX679.jpg?v=1735562462
8387563225266,Round Neck Cardigan,,2024-12-30T12:40:04Z,45019570667698,45.0,55,2024-12-30T12:40:05Z,2024-12-30T12:40:04Z,"<ul class=""a-unordered-list a-vertical a-spacing-small"">
<li><span class=""a-list-item a-size-base a-color-base"">Material: Acrylic Wool, Color: Solid color (many color variations), Neck type: V-Neck</span></li>
<li><span class=""a-list-item a-size-base a-color-base"">Material: Acrylic Wool, Color: Solid color (many color variations), Neck type: V-Neck</span></li>
</ul>",Floral,Color,Floral,40444676669618,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/61-PdNhykbL._SY741.jpg?v=1735562367
8387563225266,Round Neck Cardigan,,2024-12-30T12:40:04Z,45019570700466,45.0,22,2024-12-30T12:40:05Z,2024-12-30T12:40:04Z,"<ul class=""a-unordered-list a-vertical a-spacing-small"">
<li><span class=""a-list-item a-size-base a-color-base"">Material: Acrylic Wool, Color: Solid color (many color variations), Neck type: V-Neck</span></li>
<li><span class=""a-list-item a-size-base a-color-base"">Material: Acrylic Wool, Color: Solid color (many color variations), Neck type: V-Neck</span></li>
</ul>",Black,Color,Floral,40444676669618,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/61-PdNhykbL._SY741.jpg?v=1735562367
8387563094194,Full Sleeves Jacket,,2024-12-30T12:38:30Z,45019570340018,23.0,33,2024-12-30T12:38:32Z,2024-12-30T12:38:30Z,"<ul class=""a-unordered-list a-vertical a-spacing-small"">
<li><span class=""a-list-item a-size-base a-color-base"">Care Instructions: Machine Wash</span></li>
<li><span class=""a-list-item a-size-base a-color-base"">Fit Type: Regular</span></li>
<li><span class=""a-list-item a-size-base a-color-base"">The jacket is equipped with a reliable zipper closure, ensuring a secure fit and added protection against chilly winds.</span></li>
<li><span class=""a-list-item a-size-base a-color-base"">Its stylish design makes it suitable for various occasions, while functional pockets offer secure storage.</span></li>
</ul>",Adults,Age group,Adults,40444675850418,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/71X6kuejHRL._SX569.jpg?v=1735562249
8387563094194,Full Sleeves Jacket,,2024-12-30T12:38:30Z,45019570372786,23.0,33,2024-12-30T12:38:32Z,2024-12-30T12:38:30Z,"<ul class=""a-unordered-list a-vertical a-spacing-small"">
<li><span class=""a-list-item a-size-base a-color-base"">Care Instructions: Machine Wash</span></li>
<li><span class=""a-list-item a-size-base a-color-base"">Fit Type: Regular</span></li>
<li><span class=""a-list-item a-size-base a-color-base"">The jacket is equipped with a reliable zipper closure, ensuring a secure fit and added protection against chilly winds.</span></li>
<li><span class=""a-list-item a-size-base a-color-base"">Its stylish design makes it suitable for various occasions, while functional pockets offer secure storage.</span></li>
</ul>",Kids,Age group,Adults,40444675850418,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/71X6kuejHRL._SX569.jpg?v=1735562249
8387563094194,Full Sleeves Jacket,,2024-12-30T12:38:30Z,45019570405554,23.0,33,2024-12-30T12:38:32Z,2024-12-30T12:38:30Z,"<ul class=""a-unordered-list a-vertical a-spacing-small"">
<li><span class=""a-list-item a-size-base a-color-base"">Care Instructions: Machine Wash</span></li>
<li><span class=""a-list-item a-size-base a-color-base"">Fit Type: Regular</span></li>
<li><span class=""a-list-item a-size-base a-color-base"">The jacket is equipped with a reliable zipper closure, ensuring a secure fit and added protection against chilly winds.</span></li>
<li><span class=""a-list-item a-size-base a-color-base"">Its stylish design makes it suitable for various occasions, while functional pockets offer secure storage.</span></li>
</ul>",Teens,Age group,Adults,40444675850418,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/71X6kuejHRL._SX569.jpg?v=1735562249
8385665335474,Truffle Delight Cake (Half Kg),,2024-12-26T06:24:30Z,45009147429042,50.0,0,2024-12-26T06:24:37Z,2024-12-26T06:24:37Z,"<div class=""pdp-description"">When in doubt, choose truffle! This yummylicious chocolate cake is covered in gooey, rich and creamy truffle flavoured ganache and loads of choco chips. Let this heavenly half kg cake add more fun to your celebration.<span> </span>
</div>
<div class=""pdp-description""><span></span></div>
<h3 class=""pdp-description""><span>Key attributes :</span></h3>
<ul>
<li>Weight : 0.5 kg</li>
<li>Flavours : Truffle</li>
<li>Shape : Round</li>
<li>Type : Eggless</li>
</ul>
<div class=""clear""><br></div>
<div id=""prod-desc"">
<div class=""desc-item"">
<h3 class=""pdp-sub-header"">Product specifications :</h3>
<ul class=""normal-list"">
<li class=""pdp-description"">SKU: HD1145988</li>
<li class=""pdp-description"">Weight: 0.5 kg</li>
<li class=""pdp-description"">Flavours: Truffle</li>
<li class=""pdp-description"">Shape: Round</li>
<li class=""pdp-description"">Type: Eggless</li>
<li class=""pdp-description"">Country of Origin: India</li>
</ul>
</div>
<div class=""row"">
<h3 class=""pdp-sub-header"">Disclaimer :</h3>
<ul class=""normal-list"">
<li class=""pdp-description"">Delivered product might vary slightly from the image shown.</li>
<li class=""pdp-description"">This product is perishable therefore delivery will be attempted only once.</li>
<li class=""pdp-description"">The delivery cannot be redirected to any other address.</li>
</ul>
</div>
</div>",Default Title,Title,Default Title,40423918829746,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/6.jpg?v=1735194277
8385665302706,Fresh Fruit Almond Cake (Half Kg),,2024-12-26T06:24:24Z,45009147363506,50.0,0,2024-12-26T06:24:29Z,2024-12-26T06:24:29Z,"<div class=""pdp-description"">
<div class=""pdp-description"">Exotic as it gets, this Half Kg Fresh Fruit Almond Cake takes your taste buds to the state of blissful feelings. Loaded with fresh cream, pieces of almonds and toppings of colourful fruits all through the centre, this Fresh Fruit Almond Cake is simply divine to taste and look at.<span> </span><span>Key attributes :</span>
</div>
<ul class=""sDescExtra attr""></ul>
</div>",Default Title,Title,Default Title,40423918502066,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/10.jpg?v=1735194269
8385665269938,Delish Motichoor Ladoo Cake,,2024-12-26T06:24:20Z,45009147330738,800.0,0,2024-12-26T06:24:23Z,2024-12-26T06:24:23Z,"<div class=""pdp-description"">Combining the yummy flavour of motichoor laddoos with the great texture of a cake, this rich cake tastes even better than it looks. This delicious cake is made with a sweet and creamy frosting and is decorated with a few motichoor ladoos on top.<span> </span><span>Key attributes :</span>
</div>
<ul class=""sDescExtra attr""></ul>",Default Title,Title,Default Title,40423918370994,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/13.jpg?v=1735194263
8385665237170,Mix Fruit Cake with Premium Frosting,,2024-12-26T06:24:12Z,45009146314930,800.0,0,2024-12-26T06:24:19Z,2024-12-26T06:24:18Z,"<div class=""pdp-description"">Combining the yummy flavour of motichoor laddoos with the great texture of a cake, this rich cake tastes even better than it looks. This delicious cake is made with a sweet and creamy frosting and is decorated with a few motichoor ladoos on top.<span> </span><span>Key attributes :</span>
</div>
<div class=""pdp-description""><span>Combining the yummy flavour of motichoor laddoos with the great texture of a cake, this rich cake tastes even better than it looks. This delicious cake is made with a sweet and creamy frosting and is decorated with a few motichoor ladoos on top. Key attributes :</span></div>
<div class=""pdp-description""><span>Combining the yummy flavour of motichoor laddoos with the great texture of a cake, this rich cake tastes even better than it looks. This delicious cake is made with a sweet and creamy frosting and is decorated with a few motichoor ladoos on top. Key attributes :</span></div>
<ul class=""sDescExtra attr""></ul>",1kg / White / Square,Style,Square,40423916961970,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/18.jpg?v=1735194259
8385665237170,Mix Fruit Cake with Premium Frosting,,2024-12-26T06:24:12Z,45009146347698,850.0,0,2024-12-26T06:24:19Z,2024-12-26T06:24:18Z,"<div class=""pdp-description"">Combining the yummy flavour of motichoor laddoos with the great texture of a cake, this rich cake tastes even better than it looks. This delicious cake is made with a sweet and creamy frosting and is decorated with a few motichoor ladoos on top.<span> </span><span>Key attributes :</span>
</div>
<div class=""pdp-description""><span>Combining the yummy flavour of motichoor laddoos with the great texture of a cake, this rich cake tastes even better than it looks. This delicious cake is made with a sweet and creamy frosting and is decorated with a few motichoor ladoos on top. Key attributes :</span></div>
<div class=""pdp-description""><span>Combining the yummy flavour of motichoor laddoos with the great texture of a cake, this rich cake tastes even better than it looks. This delicious cake is made with a sweet and creamy frosting and is decorated with a few motichoor ladoos on top. Key attributes :</span></div>
<ul class=""sDescExtra attr""></ul>",1kg / White / Circle,Style,Square,40423916961970,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/18.jpg?v=1735194259
8385665237170,Mix Fruit Cake with Premium Frosting,,2024-12-26T06:24:12Z,45009146380466,810.0,0,2024-12-26T06:24:19Z,2024-12-26T06:24:18Z,"<div class=""pdp-description"">Combining the yummy flavour of motichoor laddoos with the great texture of a cake, this rich cake tastes even better than it looks. This delicious cake is made with a sweet and creamy frosting and is decorated with a few motichoor ladoos on top.<span> </span><span>Key attributes :</span>
</div>
<div class=""pdp-description""><span>Combining the yummy flavour of motichoor laddoos with the great texture of a cake, this rich cake tastes even better than it looks. This delicious cake is made with a sweet and creamy frosting and is decorated with a few motichoor ladoos on top. Key attributes :</span></div>
<div class=""pdp-description""><span>Combining the yummy flavour of motichoor laddoos with the great texture of a cake, this rich cake tastes even better than it looks. This delicious cake is made with a sweet and creamy frosting and is decorated with a few motichoor ladoos on top. Key attributes :</span></div>
<ul class=""sDescExtra attr""></ul>",1kg / Yellow / Square,Style,Square,40423916961970,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/18.jpg?v=1735194259
8385665237170,Mix Fruit Cake with Premium Frosting,,2024-12-26T06:24:12Z,45009146413234,820.0,0,2024-12-26T06:24:19Z,2024-12-26T06:24:18Z,"<div class=""pdp-description"">Combining the yummy flavour of motichoor laddoos with the great texture of a cake, this rich cake tastes even better than it looks. This delicious cake is made with a sweet and creamy frosting and is decorated with a few motichoor ladoos on top.<span> </span><span>Key attributes :</span>
</div>
<div class=""pdp-description""><span>Combining the yummy flavour of motichoor laddoos with the great texture of a cake, this rich cake tastes even better than it looks. This delicious cake is made with a sweet and creamy frosting and is decorated with a few motichoor ladoos on top. Key attributes :</span></div>
<div class=""pdp-description""><span>Combining the yummy flavour of motichoor laddoos with the great texture of a cake, this rich cake tastes even better than it looks. This delicious cake is made with a sweet and creamy frosting and is decorated with a few motichoor ladoos on top. Key attributes :</span></div>
<ul class=""sDescExtra attr""></ul>",1kg / Yellow / Circle,Style,Square,40423916961970,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/18.jpg?v=1735194259
8385665237170,Mix Fruit Cake with Premium Frosting,,2024-12-26T06:24:12Z,45009146446002,840.0,0,2024-12-26T06:24:19Z,2024-12-26T06:24:18Z,"<div class=""pdp-description"">Combining the yummy flavour of motichoor laddoos with the great texture of a cake, this rich cake tastes even better than it looks. This delicious cake is made with a sweet and creamy frosting and is decorated with a few motichoor ladoos on top.<span> </span><span>Key attributes :</span>
</div>
<div class=""pdp-description""><span>Combining the yummy flavour of motichoor laddoos with the great texture of a cake, this rich cake tastes even better than it looks. This delicious cake is made with a sweet and creamy frosting and is decorated with a few motichoor ladoos on top. Key attributes :</span></div>
<div class=""pdp-description""><span>Combining the yummy flavour of motichoor laddoos with the great texture of a cake, this rich cake tastes even better than it looks. This delicious cake is made with a sweet and creamy frosting and is decorated with a few motichoor ladoos on top. Key attributes :</span></div>
<ul class=""sDescExtra attr""></ul>",1kg / Chocolate / Square,Style,Square,40423916961970,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/18.jpg?v=1735194259
8385665237170,Mix Fruit Cake with Premium Frosting,,2024-12-26T06:24:12Z,45009146478770,860.0,0,2024-12-26T06:24:19Z,2024-12-26T06:24:18Z,"<div class=""pdp-description"">Combining the yummy flavour of motichoor laddoos with the great texture of a cake, this rich cake tastes even better than it looks. This delicious cake is made with a sweet and creamy frosting and is decorated with a few motichoor ladoos on top.<span> </span><span>Key attributes :</span>
</div>
<div class=""pdp-description""><span>Combining the yummy flavour of motichoor laddoos with the great texture of a cake, this rich cake tastes even better than it looks. This delicious cake is made with a sweet and creamy frosting and is decorated with a few motichoor ladoos on top. Key attributes :</span></div>
<div class=""pdp-description""><span>Combining the yummy flavour of motichoor laddoos with the great texture of a cake, this rich cake tastes even better than it looks. This delicious cake is made with a sweet and creamy frosting and is decorated with a few motichoor ladoos on top. Key attributes :</span></div>
<ul class=""sDescExtra attr""></ul>",1kg / Chocolate / Circle,Style,Square,40423916961970,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/18.jpg?v=1735194259
